Course Code Start End Location Days
BIOLOGY 3326G 13:30 17:30 B&GS-3077 H
BIOLOGY 3326G 13:30 17:30 B&GS-3077 W
BIOLOGY 3435G 13:30 14:30 NCB-114 MW
BIOLOGY 3435G 08:30 11:30 B&GS-2077 M
BIOLOGY 3435G 14:30 17:30 B&GS-2077 M
BIOLOGY 3435G 08:30 11:30 B&GS-2077 T
BIOLOGY 3435G 14:30 17:30 B&GS-2077 T
BIOLOGY 3466B 12:30 13:30 B&GS-0153 M
BIOLOGY 3466B 11:30 12:30 B&GS-0153 H
BIOLOGY 3466B 14:30 17:30 SH-1310 W
BIOLOGY 3466B 13:30 16:30 SH-1310 T
BIOLOGY 3467B 12:30 13:30 NCB-114 TH
BIOLOGY 3467B 12:30 14:30 UCC-53 M
BIOLOGY 3467B 12:30 14:30 STVH-3101 F
BIOLOGY 3593B 09:30 10:30 SSC-2032 TH
BIOLOGY 3593B 13:30 14:30 SH-3317 W
BIOLOGY 3593B 14:30 15:30 B&GS-0153 M
BIOLOGY 3596B 15:30 17:30 WSC-240 M
BIOLOGY 3596B 08:30 12:30 B&GS-3065 T
BIOLOGY 3596B 13:30 17:30 B&GS-3065 T
BIOLOGY 3596B 08:30 12:30 B&GS-3065 W
BIOLOGY 3596B 13:30 17:30 B&GS-3065 W
BIOLOGY 3597B 12:30 13:30 B&GS-0165 MW
BIOLOGY 3597B 12:30 13:30 B&GS-0165 T
BIOLOGY 3597B 12:30 13:30 B&GS-0153 H
BIOLOGY 3602B 10:30 11:30 B&GS-0165 MWF
BIOLOGY 3602B 09:30 11:30 UCC-53 T
BIOLOGY 3602B 13:30 15:30 B&GS-0165 T
BIOLOGY 3602B 14:30 16:30 B&GS-0165 W
BIOLOGY 3602B 09:30 11:30 KB-K203 H
BIOLOGY 3625G 13:30 14:30 B&GS-1056 T
BIOLOGY 3625G 13:30 18:30 B&GS-3065 H
BIOLOGY 4200B 12:30 13:30 B&GS-1056 TH
BIOLOGY 4200B 12:30 13:30 B&GS-1056 F
BIOLOGY 4200B 13:30 14:30 STVH-1119 F
BIOLOGY 4200B 12:30 13:30 TC-203 MW
BIOLOGY 4200B 12:30 13:30 NCB-117 F
BIOLOGY 4259G 12:30 13:30 P&AB-150 MW
BIOLOGY 4259G 14:30 17:30 HSB-11 H
BIOLOGY 4289B 09:30 10:30 P&AB-106 TWF
BIOLOGY 4289B 10:30 11:30 SH-1310 T
BIOLOGY 4289B 10:30 11:30 NCB-105 F
BIOLOGY 4338G 12:30 13:30 B&GS-1056 MW
BIOLOGY 4338G 14:30 17:30 B&GS-2077 H
BIOLOGY 4338G 14:30 17:30 STVH-3101 H
BIOLOGY 4405G 10:30 11:30 B&GS-1056 TH
BIOLOGY 4405G 09:30 12:30 STVH-1155 F
BIOLOGY 4405G 09:30 12:30 B&GS-3015 F
BIOLOGY 4412G 13:30 15:30 SSC-1000 T
BIOLOGY 4412G 15:30 17:30 SSC-1000 T
BIOLOGY 4436G 09:30 10:30 B&GS-1056 MW
BIOLOGY 4436G 14:30 17:30 CHB-386 W
BIOLOGY 4510G 16:30 18:30 STVH-1119 H
BIOLOGY 4540G 11:30 12:30 B&GS-0153 MW
BIOLOGY 4540G 14:30 17:30 KB-K208 M
BIOLOGY 4540G 15:30 18:30 UCC-60 T
BIOLOGY 4560B 08:30 09:30 B&GS-1056 TH
BIOLOGY 4562B 11:30 12:30 B&GS-1056 TH
BIOLOGY 4608G 11:30 12:30 B&GS-1056 MWF
BIOLOGY 4611G 09:30 11:30 HSB-240 T
BIOLOGY 4611G 09:30 10:30 HSB-240 H
BIOLOGY 4920G 14:30 17:30 MC-6 T
BIOLOGY 4944G 14:30 17:30 B&GS-1056 W
BIOLOGY 4950G 10:30 13:30 SH-3355 F
BIOSTATS 3110B 10:30 11:30 MSB-190 TH
BIOSTATS 3110B 11:30 12:30 KB-K7 H
CALCULUS 1000B 19:00 21:00 SEB-1059 MW
CALCULUS 1000B 11:30 12:30 HSB-240 MTHF
CALCULUS 1000B 08:30 09:30 SEB-1059 MTWH
CALCULUS 1301B 13:30 14:30 NS-7 MTWF
CALCULUS 1301B 12:30 13:30 TC-141 MTWF
CALCULUS 1301B 08:30 09:30 3M-3250 MTWH
CALCULUS 1301B 19:00 21:00 WSC-55 MW
CALCULUS 1301B 08:30 09:30 WSC-55 MWHF
CALCULUS 1301B 19:00 21:00 SH-3345 TH
CALCULUS 1301B 19:00 21:00 NS-7 TH
CALCULUS 1301B 13:30 15:30 KC-BH102 M
CALCULUS 1301B 13:30 15:30 KC-BH107 W
CALCULUS 1501B 08:30 09:30 NS-7 MTWF
CALCULUS 1501B 12:30 13:30 SEB-2200 MTWH
CALCULUS 2303B 13:30 14:30 SEB-2200 MW
CALCULUS 2303B 13:30 14:30 SSC-2028 F
CGS 1021G 11:30 12:30 HC-V208 W
CGS 1021G 11:30 13:30 HC-V208 F
CGS 1022G 08:30 09:30 HC-V208 W
CGS 1022G 08:30 10:30 HC-V208 F
CGS 1023G 11:30 14:30 HC-V208 M
CGS 2002G 09:30 11:30 HC-A1 W
CGS 2002G 10:30 11:30 HC-A1 F
CGS 2004G 11:30 14:30 HC-W8 H
CGS 3001G 08:30 10:30 HC-W108 T
CGS 3001G 08:30 09:30 HC-W108 H
CGS 3201G 14:30 17:30 HC-W17 M
CGS 3203G 14:30 17:30 HC-W17 T
CGS 3509G 11:30 14:30 HC-W8 W
CGS 3515G 08:30 11:30 HC-W112 F
CGS 3519G 18:00 21:00 HC-W106 T
CGS 3520G 08:30 11:30 HC-W106 W
CGS 3521G 14:30 17:30 HC-W106 W
CGS 4017G 14:30 17:30 HC-W104 M
CBE 2207B 14:30 15:30 HSB-236 M
CBE 2207B 16:30 17:30 SEB-2100 T
CBE 2207B 16:30 17:30 HSB-240 W
CBE 2207B 09:30 12:30 SEB-1082 F
CBE 2207B 14:30 17:30 SEB-1082 F
CBE 2207B 13:30 16:30 SEB-1082 H
CBE 2207B 18:30 21:30 SEB-1082 T
CBE 2207B 18:30 21:30 SEB-1082 M
CBE 2207B 18:30 21:30 SEB-1082 H
CBE 2207B 18:30 21:30 SEB-1082 W
CBE 2221B 13:30 14:30 3M-3250 T
CBE 2221B 09:30 11:30 SEB-2200 W
CBE 2221B 14:30 15:30 NS-145 T
CBE 2221B 09:30 12:30 SEB-1081 F
CBE 2221B 14:30 17:30 SEB-1081 F
CBE 2221B 13:30 16:30 SEB-1081 H
CBE 2221B 18:30 21:30 SEB-1081 T
CBE 2221B 18:30 21:30 SEB-1081 M
CBE 2221B 18:30 21:30 SEB-1081 H
CBE 2221B 18:30 21:30 SEB-1081 W
CBE 2224B 08:30 10:30 SH-3345 T
CBE 2224B 08:30 09:30 SH-3345 H
CBE 2224B 09:30 11:30 TC-141 M
CBE 2291B 11:30 13:30 NS-7 M
CBE 2291B 11:30 12:30 SH-3345 W
CBE 2291B 15:30 17:30 HSB-13 M
CBE 2291B 15:30 17:30 HSB-14 M
CBE 3310B 11:30 12:30 UCC-56 W
CBE 3310B 13:30 15:30 SEB-2100 H
CBE 3310B 17:30 18:30 HSB-13 H
CBE 3310B 08:30 09:30 HSB-236 T
CBE 3319B 12:30 13:30 HSB-240 MW
CBE 3319B 09:30 11:30 UCC-37 F
CBE 3323B 08:30 09:30 SEB-2202 M
CBE 3323B 09:30 11:30 SEB-2202 T
CBE 3323B 11:30 12:30 SEB-1059 F
CBE 3324B 15:30 17:30 SH-3345 H
CBE 3324B 14:30 15:30 HSB-35 F
CBE 3324B 08:30 09:30 SEB-2100 F
CBE 4403B 13:30 15:30 EC-2130 W
CBE 4403B 17:30 18:30 EC-2130 H
CBE 4403B 17:30 18:30 SEB-3109 W
CBE 4409B 13:30 15:30 SEB-2099 M
CBE 4409B 16:30 17:30 SEB-3109 H
CBE 4409B 14:30 15:30 SEB-2099 F
CBE 4420B 13:30 16:30 TC-205 W
CBE 4420B 11:30 12:30 SEB-1081 T
CBE 4422B 15:30 16:30 SEB-1059 M
CBE 4422B 10:30 12:30 MC-105B T
CBE 4422B 17:30 18:30 SH-2317 T
CBE 4432B 09:30 11:30 TH-3101 M
CBE 4432B 12:30 13:30 TH-3101 F
CBE 4432B 13:30 14:30 SEB-2099 T
CHEM 1302B 09:30 10:30 NCB-101 MWF
CHEM 1302B 10:30 11:30 AHB-1R40 MWF
CHEM 1302B 12:30 13:30 NS-145 MWF
CHEM 1302B 13:30 14:30 NS-145 MWF
CHEM 1302B 14:30 17:30 MSA-1220 M
CHEM 1302B 18:00 21:00 MSA-1220 M
CHEM 1302B 09:30 12:30 MSA-1220 T
CHEM 1302B 14:30 17:30 MSA-1220 T
CHEM 1302B 18:00 21:00 MSA-1220 T
CHEM 1302B 09:30 12:30 MSA-1220 W
CHEM 1302B 14:30 17:30 MSA-1220 W
CHEM 1302B 18:00 21:00 MSA-1220 W
CHEM 1302B 09:30 12:30 MSA-1220 H
CHEM 1302B 14:30 17:30 MSA-1220 H
CHEM 1302B 18:00 21:00 MSA-1220 H
CHEM 1302B 09:30 12:30 MSA-1220 F
CHEM 1302B 14:30 17:30 MSA-1220 F
CHEM 2003B 11:30 12:30 SEB-2200 MWF
CHEM 2214B 14:30 15:30 UCC-58 MWF
CHEM 2223B 08:30 09:30 NCB-101 MWF
CHEM 2223B 12:30 13:30 SSC-2050 MWF
CHEM 2281G 12:30 13:30 NCB-114 MWF
CHEM 2283G 09:30 10:30 B&GS-0153 MWF
CHEM 2384B 10:30 11:30 B&GS-0153 MWF
CHEM 3300G 10:30 11:30 CHB-9 MWF
CHEM 3300G 18:00 21:00 SH-1310 M
CHEM 3300G 18:00 21:00 SH-1310 T
CHEM 3320B 11:30 12:30 CHB-9 MWF
CHEM 3364B 12:30 13:30 CHB-9 MWF
CHEM 3370B 09:30 11:30 CHB-9 T
CHEM 3370B 09:30 10:30 CHB-9 H
CHEM 3372G 08:30 09:30 CHB-9 MWF
CHEM 3391B 11:30 12:30 CHB-9 T
CHEM 3391B 10:30 12:30 CHB-9 H
CHEM 3393B 09:30 10:30 MC-110 MWF
CHEM 4471B 10:30 11:30 CHB-115 MWF
CSI 1025G 09:30 11:30 KC-W168 M
CSI 1025G 11:30 12:30 KC-W178 M
CSI 1025G 11:30 12:30 KC-LH220 M
CSI 1025G 11:30 12:30 KC-BH107 M
CSI 1025G 11:30 12:30 KC-DL114 M
CSI 2210G 09:30 12:30 KC-W170 T
CSI 2225G 15:30 18:30 KC-W166 H
CSI 2250G 09:30 12:30 KC-LH105B F
CSI 2256G 15:30 18:30 KC-KC004 W
CSI 3330G 15:30 18:30 KC-W178 T
CSI 3340G 09:30 12:30 KC-W045 H
CSI 3345G 15:30 18:30 KC-W176 W
CSI 3351G 12:30 15:30 KC-W164 M
CSI 3391B 12:30 15:30 KC-FB110 W
CSI 3396B 12:30 15:30 KC-W164 F
CSI 4412G 12:30 15:30 KC-FB110 T
CHINESE 2241G 14:30 17:30 HC-W101 T
CHINESE 2244G 14:30 17:30 HC-W103 W
CHINESE 2246G 08:30 11:30 HC-W101 M
CHINESE 3341B 08:30 10:30 HC-W17 MW
CHINESE 3654G 11:30 12:30 HC-W106 M
CHINESE 3654G 11:30 13:30 HC-W106 W
CHINESE 3655G 15:30 17:30 HC-W108 T
CHINESE 3655G 14:30 15:30 HC-W108 H
CHINESE 4453B 13:30 15:30 HC-W112 TH
CHURCH 5106B 08:30 11:30 HC-W18 W
CHURCH 5223B 09:30 12:30 HC-W102 T
CHURMUSI 5222B 11:30 14:30 HC-W102 M
CEE 2219B 13:30 14:30 SSC-3022 M
CEE 2219B 14:30 15:30 AHB-1R40 T
CEE 2219B 10:30 11:30 SEB-2100 F
CEE 2219B 13:30 16:30 UCC-56 H
CEE 2221B 10:30 11:30 SEB-2100 MW
CEE 2221B 13:30 14:30 KB-K106 F
CEE 2221B 12:30 14:30 SEB-2100 W
CEE 3322B 17:30 18:30 UCC-41 H
CEE 3322B 09:30 11:30 SEB-2202 F
CEE 3322B 14:30 18:30 SEB-3109 T
CEE 3328B 11:30 12:30 SH-3307 H
CEE 3328B 12:30 14:30 AH-101 F
CEE 3328B 15:30 17:30 WSC-240 W
CEE 3343B 12:30 13:30 SEB-3109 W
CEE 3343B 15:30 17:30 SH-2316 H
CEE 3343B 09:30 12:30 SEB-2202 M
CEE 3346B 14:30 16:30 SEB-1200 M
CEE 3346B 14:30 15:30 SEB-2200 W
CEE 3346B 09:30 12:30 HSB-240 W
CEE 3355B 12:30 13:30 SH-2316 MW
CEE 3355B 10:30 12:30 SEB-3109 T
CEE 3358B 12:30 14:30 UCC-41 M
CEE 3358B 14:30 15:30 UCC-37 F
CEE 3358B 09:30 12:30 HSB-35 T
CEE 3361B 09:30 11:30 HSB-11 M
CEE 3361B 14:30 15:30 HSB-9 W
CEE 3361B 08:30 10:30 SEB-1015 T
CEE 3369B 09:30 11:30 SEB-2202 H
CEE 3369B 15:30 17:30 EC-2130 W
CEE 3369B 16:30 18:30 SEB-1056 M
CEE 4404B 10:30 12:30 LWH-2210 H
CEE 4404B 14:30 16:30 AH-101 T
CEE 4428B 16:30 18:30 SEB-1059 W
CEE 4428B 18:30 20:30 SEB-2099 H
CEE 4476B 08:30 10:30 UCC-59 H
CEE 4476B 10:30 12:30 UCC-65 T
CEE 4476B 14:30 15:30 SEB-1056 T
CEE 4478B 19:00 22:00 SEB-3109 T
CEE 4480B 11:30 13:30 EC-2130 M
CEE 4480B 10:30 12:30 HSB-236 T
CLASSICS 2301B 12:30 13:30 MC-105B MW
CLASSICS 2350B 13:30 14:30 WSC-240 TH
CLASSICS 2440B 09:30 10:30 SSC-2020 TH
CLASSICS 2500B 10:30 11:30 AHB-1R40 TH
CLASSICS 2800B 19:00 21:00 SH-2355 H
CLASSICS 2902B 13:30 14:30 UCC-56 MW
CLASSICS 2904B 11:30 12:30 WSC-240 TH
CLASSICS 3310G 15:30 16:30 AHB-2B02 MWF
CLASSICS 3904G 13:30 14:30 AHB-2B02 T
CLASSICS 3904G 13:30 15:30 AHB-2B02 H
CLASSICS 3905G 12:30 13:30 UCC-54B MF
CLASSICS 3905G 12:30 13:30 UCC-56 W
CLASSICS 3906G 13:30 14:30 TH-3102 MW
CLASSICS 3906G 13:30 14:30 TH-3101 F
COMPLIT 2105B 10:30 12:30 UCC-41 H
