Course Code Start End Location Days
COMPSCI 1033A 14:30 16:30 MC-230 T
COMPSCI 1033A 16:30 18:30 MC-230 T
COMPSCI 1033A 18:30 20:30 MC-230 T
COMPSCI 1033A 08:30 10:30 MC-230 W
COMPSCI 1033A 10:30 12:30 MC-230 W
COMPSCI 1033A 12:30 14:30 MC-230 W
COMPSCI 1033A 14:30 16:30 MC-230 W
COMPSCI 1033A 16:30 18:30 MC-230 W
COMPSCI 1033A 18:30 20:30 MC-230 W
COMPSCI 1033A 10:30 12:30 MC-230 H
COMPSCI 1033A 12:30 14:30 MC-230 H
COMPSCI 1033A 14:30 16:30 MC-230 H
COMPSCI 1033A 16:30 18:30 MC-230 H
COMPSCI 1033A 10:30 12:30 MC-230 F
COMPSCI 1033A 12:30 14:30 MC-230 F
COMPSCI 1033A 14:30 16:30 MC-230 F
COMPSCI 1033A 16:30 18:30 MC-230 F
COMPSCI 1033A 08:30 10:30 NCB-105 H
COMPSCI 1033A 10:30 12:30 NCB-105 H
COMPSCI 1033A 13:30 15:30 NCB-105 T
COMPSCI 1033A 13:30 15:30 NCB-105 W
COMPSCI 1033A 12:30 14:30 NCB-105 H
COMPSCI 1033A 16:30 18:30 NCB-105 M
COMPSCI 1037A 08:30 10:30 NSC-1 T
COMPSCI 1037A 08:30 09:30 NSC-1 H
COMPSCI 1037A 16:30 18:30 SEB-1015 T
COMPSCI 1037A 15:30 17:30 SEB-1015 F
COMPSCI 1037A 17:30 19:30 SEB-1015 F
COMPSCI 1037A 15:30 17:30 SEB-1012 M
COMPSCI 1037A 12:30 14:30 SEB-1012 T
COMPSCI 1037A 16:30 18:30 SEB-1012 T
COMPSCI 1037A 16:30 18:30 SEB-1012 H
COMPSCI 1037A 15:30 17:30 SEB-1012 F
COMPSCI 1037A 17:30 19:30 SEB-1012 F
COMPSCI 2120A 10:30 12:30 UCC-56 T
COMPSCI 2120A 13:30 14:30 UCC-56 H
COMPSCI 2120A 10:30 12:30 UCC-37 H
COMPSCI 2120A 15:30 17:30 AHB-1B06 H
COMPSCI 2210A 13:30 15:30 SEB-1059 T
COMPSCI 2210A 14:30 15:30 SEB-1059 H
COMPSCI 2211A 10:30 11:30 SEB-1200 T
COMPSCI 2211A 10:30 12:30 SEB-1200 H
COMPSCI 2211A 11:30 12:30 MC-10 T
COMPSCI 2211A 15:30 16:30 MC-10 T
COMPSCI 2211A 17:30 18:30 MC-10 T
COMPSCI 2211A 12:30 13:30 MC-10 H
COMPSCI 2211A 12:30 13:30 MC-10 W
COMPSCI 2211A 13:30 14:30 MC-10 W
COMPSCI 2211A 16:30 17:30 MC-10 W
COMPSCI 2211A 15:30 16:30 MC-10 H
COMPSCI 2214A 13:30 15:30 SH-3345 M
COMPSCI 2214A 14:30 15:30 SH-3345 W
COMPSCI 2214A 15:30 16:30 SH-3345 W
COMPSCI 3120A 11:30 13:30 NCB-113 T
COMPSCI 3120A 12:30 13:30 NCB-113 H
COMPSCI 3121A 16:30 17:30 NCB-114 M
COMPSCI 3121A 16:30 18:30 NCB-114 W
COMPSCI 3307A 11:30 13:30 3M-3250 M
COMPSCI 3307A 12:30 13:30 3M-3250 W
COMPSCI 3319A 11:30 13:30 NCB-113 T
COMPSCI 3319A 12:30 13:30 NCB-113 H
COMPSCI 3331A 15:30 17:30 MC-105B T
COMPSCI 3331A 09:30 10:30 MC-105B W
COMPSCI 3335A 13:30 15:30 KB-K203 M
COMPSCI 3335A 14:30 15:30 WSC-240 W
COMPSCI 3346A 16:30 17:30 NCB-114 M
COMPSCI 3346A 16:30 18:30 NCB-114 W
COMPSCI 3357A 10:30 12:30 MC-105B W
COMPSCI 3357A 11:30 12:30 MC-105B F
COMPSCI 3380F 08:30 09:30 MC-316 M
COMPSCI 3388A 14:30 15:30 MC-105B T
COMPSCI 3388A 14:30 16:30 MC-105B H
COMPSCI 4463A 11:30 13:30 MC-316 W
COMPSCI 4472A 17:30 19:30 MC-17 T
COMPSCI 4472A 17:30 18:30 MC-17 H
COMPSCI 4475A 09:30 10:30 MC-300 H
COMPSCI 4482A 08:30 11:30 MC-105B F
DANCE 2174A 14:30 16:30 AH-17 MWF
DANCE 2270A 10:30 12:30 AH-17 TH
DANCE 2275A 12:30 14:30 AH-17 MWF
DANCE 3371A 12:30 14:30 AH-17 TH
DANCE 4491A 11:00 12:30 AH-17 MF
DIGICOMM 2001A 14:30 17:30 UCC-63 H
DIGICOMM 2203A 09:30 11:30 NCB-105 M
DIGICOMM 2203A 18:30 20:30 NCB-105 M
DIGICOMM 3205F 09:30 12:30 UCC-67 W
DOL 1035A 14:30 17:30 BR-18 H
DOL 1035A 18:30 21:30 BR-303 T
DOL 1035A 18:30 21:30 BR-136 H
DOL 2233A 08:30 11:30 BR-302 M
DOL 2240F 08:30 11:30 BR-204 W
DOL 3333A 08:30 11:30 BR-302 T
DOL 4431F 14:30 17:30 BR-302A T
DISABST 1010A 12:30 15:30 KC-SA150 M
DISABST 1010A 17:30 20:30 KC-LH101 M
DISABST 2023A 08:30 11:30 KC-W170 T
DISABST 2202A 17:30 20:30 KC-LH105C T
DISABST 2210A 10:30 13:30 KC-LH100 H
DISABST 2291A 12:30 15:30 KC-KC004 M
DISABST 3320F 13:30 16:30 KC-BH102 H
EARTHSCI 1022A 12:30 13:30 AHB-1R40 TH
EARTHSCI 1022A 13:30 15:30 B&GS-1015 T
EARTHSCI 1022A 09:30 11:30 B&GS-1015 W
EARTHSCI 1022A 11:30 13:30 B&GS-1015 W
EARTHSCI 1022A 15:30 17:30 B&GS-1015 W
EARTHSCI 1022A 10:30 12:30 B&GS-1015 H
EARTHSCI 1022A 13:30 15:30 B&GS-1015 H
EARTHSCI 1022A 15:30 17:30 B&GS-1015 H
EARTHSCI 1022A 18:00 20:00 B&GS-1015 H
EARTHSCI 1022A 18:00 20:00 B&GS-1015 W
EARTHSCI 1023A 10:30 11:30 WSC-55 TH
EARTHSCI 1023A 11:30 13:30 B&GS-1053 M
EARTHSCI 1023A 13:30 15:30 B&GS-1053 M
EARTHSCI 1023A 13:30 15:30 B&GS-1053 H
EARTHSCI 1081A 09:30 10:30 SSC-2024 TH
EARTHSCI 1081A 11:30 13:30 B&GS-1015 T
EARTHSCI 1081A 15:30 17:30 B&GS-1015 T
EARTHSCI 1081A 13:30 15:30 B&GS-1015 W
EARTHSCI 1083F 09:30 10:30 SSC-2036 MWF
EARTHSCI 1083F 10:30 11:30 B&GS-1015 M
EARTHSCI 1083F 10:30 11:30 B&GS-1015 F
EARTHSCI 1083F 10:30 11:30 B&GS-1015 T
EARTHSCI 2123A 10:30 11:30 WSC-55 TH
EARTHSCI 2123A 15:30 17:30 B&GS-1053 M
EARTHSCI 2123A 11:30 13:30 B&GS-1053 F
EARTHSCI 2200A 11:30 12:30 SH-3345 MW
EARTHSCI 2200A 14:30 17:30 B&GS-1053 T
EARTHSCI 2200A 18:00 21:00 B&GS-1053 W
EARTHSCI 2200A 18:00 21:00 B&GS-1053 M
EARTHSCI 2206A 09:30 10:30 P&AB-34 MW
EARTHSCI 2206A 14:30 17:30 B&GS-1069 W
EARTHSCI 2206A 18:00 21:00 B&GS-1069 T
EARTHSCI 2206A 09:30 12:30 B&GS-1069 T
EARTHSCI 2260A 11:30 12:30 AHB-1B08 TH
EARTHSCI 2260A 14:30 17:30 B&GS-1065 M
EARTHSCI 2265A 10:30 11:30 UCC-56 MW
EARTHSCI 2265A 14:30 17:30 B&GS-1069 H
EARTHSCI 2265A 18:00 21:00 B&GS-1069 H
EARTHSCI 3313A 12:30 13:30 P&AB-117 TH
EARTHSCI 3313A 14:30 17:30 B&GS-1065 H
EARTHSCI 3313A 18:00 21:00 B&GS-1065 H
EARTHSCI 3340A 08:30 10:30 AHB-1B06 W
EARTHSCI 3340A 09:30 11:30 B&GS-0184 H
EARTHSCI 3340A 11:30 13:30 B&GS-0184 H
EARTHSCI 3370A 11:30 12:30 KB-K103 MW
EARTHSCI 3370A 14:30 17:30 B&GS-1065 W
EARTHSCI 3370A 18:00 21:00 B&GS-1065 W
EARTHSCI 4420A 09:30 10:30 KB-K103 TH
EARTHSCI 4420A 14:30 17:30 B&GS-0184 H
EARTHSCI 4431A 11:30 12:30 P&AB-117 MWF
EARTHSCI 4462A 10:30 11:30 KB-K103 MW
EARTHSCI 4462A 14:30 17:30 B&GS-1053 W
EARTHSCI 4472A 11:30 12:30 CHB-9 TH
EARTHSCI 4472A 14:30 17:30 B&GS-0184 M
ECONOMIC 1021A 17:30 18:30 SSC-2050 TH
ECONOMIC 1021A 09:30 10:30 SSC-2032 F
ECONOMIC 1021A 10:30 11:30 SSC-2036 F
ECONOMIC 1021A 11:30 12:30 KB-K103 F
ECONOMIC 1021A 12:30 13:30 SSC-2024 F
ECONOMIC 1021A 12:30 13:30 SSC-2032 F
ECONOMIC 1021A 13:30 14:30 SSC-3024 F
ECONOMIC 1021A 14:30 15:30 SSC-3026 F
ECONOMIC 1021A 15:30 16:30 SSC-2020 F
ECONOMIC 1021A 11:30 12:30 TH-3154 F
ECONOMIC 1021A 13:30 14:30 SSC-3026 F
ECONOMIC 1021A 09:30 10:30 SSC-2050 MW
ECONOMIC 1021A 09:30 10:30 SSC-3018 F
ECONOMIC 1021A 10:30 11:30 SSC-3022 F
ECONOMIC 1021A 10:30 11:30 SSC-2024 F
ECONOMIC 1021A 11:30 12:30 SSC-2036 F
ECONOMIC 1021A 11:30 12:30 SSC-3022 F
ECONOMIC 1021A 11:30 12:30 SSC-2024 F
ECONOMIC 1021A 12:30 13:30 SSC-3018 F
ECONOMIC 1021A 12:30 13:30 SSC-3024 F
ECONOMIC 1021A 13:30 14:30 SSC-3028 F
ECONOMIC 1021A 13:30 14:30 SSC-2020 F
ECONOMIC 1021A 14:30 15:30 SSC-3028 F
ECONOMIC 1021A 14:30 15:30 SSC-3024 F
ECONOMIC 1021A 15:30 16:30 SSC-3014 F
ECONOMIC 1021A 19:00 21:00 AHB-1R40 T
ECONOMIC 1021A 21:00 22:00 AHB-1R40 T
ECONOMIC 1021A 13:30 14:30 HSB-40 MW
ECONOMIC 1021A 09:30 10:30 SSC-3026 F
ECONOMIC 1021A 10:30 11:30 SSC-2028 F
ECONOMIC 1021A 10:30 11:30 SSC-3026 F
ECONOMIC 1021A 11:30 12:30 SSC-3024 F
ECONOMIC 1021A 11:30 12:30 SSC-3006 F
ECONOMIC 1021A 12:30 13:30 SSC-3026 F
ECONOMIC 1021A 12:30 13:30 SSC-3028 F
ECONOMIC 1021A 13:30 14:30 SSC-3014 F
ECONOMIC 1021A 13:30 14:30 SSC-3006 F
ECONOMIC 1021A 13:30 14:30 SSC-3010 F
ECONOMIC 1021A 14:30 15:30 SSC-3014 F
ECONOMIC 1021A 15:30 16:30 SSC-3006 F
ECONOMIC 1021A 14:30 17:30 BR-304 M
ECONOMIC 1021A 13:30 14:30 HC-V210 T
ECONOMIC 1021A 12:30 14:30 HC-V210 H
ECONOMIC 1021A 14:30 15:30 HC-V210 T
ECONOMIC 1021A 15:30 17:30 HC-V210 H
ECONOMIC 1021A 11:30 13:30 HC-W116 T
ECONOMIC 1021A 11:30 12:30 HC-W116 H
ECONOMIC 1021A 11:30 13:30 KC-SA150 W
ECONOMIC 1021A 11:30 12:30 KC-W168 H
ECONOMIC 1021A 15:30 16:30 KC-LH100 TWH
ECONOMIC 1021A 09:30 11:30 KC-SA150 W
ECONOMIC 1021A 09:30 10:30 KC-SA150 H
ECONOMIC 1021A 15:30 17:00 KC-LH101 M
ECONOMIC 1021A 15:30 17:00 KC-W168 W
ECONOMIC 1022A 09:30 11:30 SSC-3022 H
ECONOMIC 1022A 10:30 11:30 MC-110 T
ECONOMIC 1022A 15:30 17:30 HC-W116 T
ECONOMIC 1022A 14:30 15:30 HC-W116 H
ECONOMIC 2001A 10:30 11:30 3M-3250 M
ECONOMIC 2001A 10:30 12:30 3M-3250 W
ECONOMIC 2121A 18:00 21:00 HC-V208 M
ECONOMIC 2122A 11:30 13:30 WL-258 M
ECONOMIC 2122A 12:30 13:30 WL-258 W
ECONOMIC 2122A 08:30 10:30 SSC-2028 T
ECONOMIC 2122A 08:30 09:30 SSC-2028 H
ECONOMIC 2122A 13:30 14:30 KC-LH103 M
ECONOMIC 2122A 12:30 14:30 KC-LH100 W
ECONOMIC 2124A 12:30 14:30 SSC-2032 T
ECONOMIC 2124A 12:30 13:30 SSC-2032 H
ECONOMIC 2139F 08:30 10:30 SSC-3028 M
ECONOMIC 2139F 08:30 09:30 SSC-3028 W
ECONOMIC 2150A 12:30 14:30 TC-141 T
ECONOMIC 2150A 12:30 13:30 TC-141 H
ECONOMIC 2150A 11:30 12:30 UCC-146 T
ECONOMIC 2150A 10:30 12:30 UCC-146 H
ECONOMIC 2150A 14:30 15:30 WSC-55 MWF
ECONOMIC 2150A 09:30 11:30 KC-LH101 T
ECONOMIC 2150A 10:30 11:30 KC-SA150 H
ECONOMIC 2150A 11:30 13:30 KC-W166 T
ECONOMIC 2150A 12:30 13:30 KC-SA151 H
ECONOMIC 2151A 16:30 17:30 UCC-41 M
ECONOMIC 2151A 16:30 18:30 UCC-41 W
ECONOMIC 2152A 19:00 22:00 UCC-56 T
ECONOMIC 2152A 15:30 16:30 UCC-146 T
ECONOMIC 2152A 15:30 17:30 UCC-146 H
ECONOMIC 2152A 10:30 12:00 KC-LH105A T
ECONOMIC 2152A 10:30 12:00 KC-W170 H
ECONOMIC 2152A 13:30 15:00 KC-LH101 T
ECONOMIC 2152A 13:30 15:00 KC-W170 H
ECONOMIC 2154A 09:30 10:30 B&GS-0165 MWF
ECONOMIC 2154A 18:00 21:00 KC-LH105C W
ECONOMIC 2155A 11:30 12:30 B&GS-0153 MWF
ECONOMIC 2156A 09:30 10:30 SSC-2028 MWF
ECONOMIC 2159A 13:30 14:30 B&GS-0165 MWF
ECONOMIC 2163A 08:30 11:30 KC-BH103 W
ECONOMIC 2166F 10:30 12:30 UCC-58 M
ECONOMIC 2166F 10:30 11:30 UCC-58 W
ECONOMIC 2167A 19:00 22:00 SSC-2050 H
ECONOMIC 2172A 10:30 11:30 MC-105B T
ECONOMIC 2172A 10:30 12:30 MC-105B H
ECONOMIC 2178A 10:30 11:30 HC-W8 M
ECONOMIC 2178A 09:30 11:30 HC-W8 W
ECONOMIC 2187F 18:30 21:30 KC-SA151 M
ECONOMIC 2191A 08:30 10:30 SSC-2032 T
ECONOMIC 2191A 08:30 09:30 SSC-2032 H
ECONOMIC 2210A 12:30 13:30 HC-W6 MWF
ECONOMIC 2210A 17:00 18:30 KC-LH105C M
ECONOMIC 2210A 17:00 18:30 KC-LH105A W
ECONOMIC 2220A 09:30 11:30 B&GS-1056 M
ECONOMIC 2220A 09:30 10:30 UCC-41 W
ECONOMIC 2220A 15:30 17:30 B&GS-1056 M
ECONOMIC 2220A 15:30 16:30 SSC-2032 W
ECONOMIC 2220A 18:00 21:00 HC-W6 W
ECONOMIC 2220A 10:30 12:00 KC-W170 M
ECONOMIC 2220A 10:30 12:00 KC-W170 W
ECONOMIC 2222A 09:30 10:30 WL-258 T
ECONOMIC 2222A 09:30 11:30 WL-258 H
ECONOMIC 2222A 15:30 16:30 SSC-2036 T
ECONOMIC 2222A 14:30 16:30 SSC-2036 H
ECONOMIC 2222A 10:30 11:30 HC-V208 T
ECONOMIC 2222A 09:30 11:30 HC-V208 H
ECONOMIC 2222A 13:30 14:30 KC-BH103 M
ECONOMIC 2222A 12:30 14:30 KC-BH103 W
ECONOMIC 2260A 14:30 15:30 CHB-9 M
ECONOMIC 2260A 14:30 16:30 CHB-9 W
ECONOMIC 2260A 10:30 11:30 WL-258 M
ECONOMIC 2260A 10:30 12:30 WL-258 W
ECONOMIC 2260A 08:30 10:30 HC-V210 T
ECONOMIC 2260A 08:30 09:30 HC-V210 H
ECONOMIC 2260A 16:00 17:30 KC-LH105C T
ECONOMIC 2260A 16:00 17:30 KC-BH103 H
ECONOMIC 2288F 11:30 13:30 UCC-67 T
ECONOMIC 2288F 11:30 12:30 UCC-67 H
ECONOMIC 2300A 09:30 11:00 KC-SA150 M
ECONOMIC 2300A 09:30 11:00 KC-LH105A W
ECONOMIC 2300A 14:30 16:00 KC-LH103 M
ECONOMIC 2300A 14:30 16:00 KC-SA150 W
ECONOMIC 3310A 14:30 16:30 SH-3305 M
ECONOMIC 3310A 14:30 15:30 SH-3305 W
ECONOMIC 3311F 12:30 14:30 SSC-3014 M
ECONOMIC 3311F 12:30 13:30 SSC-3014 W
ECONOMIC 3319F 12:00 13:30 KC-W170 M
ECONOMIC 3319F 12:00 13:30 KC-W175 W
ECONOMIC 3320A 09:30 11:30 UCC-58 T
ECONOMIC 3320A 09:30 10:30 UCC-58 H
ECONOMIC 3320A 14:30 15:30 HC-W6 MWF
ECONOMIC 3325A 13:30 15:30 KB-K208 T
ECONOMIC 3325A 13:30 14:30 KB-K208 H
ECONOMIC 3328A 12:30 13:30 TC-341 M
ECONOMIC 3328A 12:30 14:30 TC-341 W
ECONOMIC 3329A 13:30 14:30 KC-BH109 MT
ECONOMIC 3329A 13:30 14:30 KC-BH107 W
ECONOMIC 3332A 14:30 16:30 UCC-67 M
ECONOMIC 3332A 15:30 16:30 UCC-67 W
ECONOMIC 3344A 11:30 12:30 KC-W170 T
ECONOMIC 3344A 10:30 12:30 KC-W045 H
ECONOMIC 3357A 11:30 14:30 HC-V207 F
ECONOMIC 3363F 12:30 13:30 UCC-54B T
ECONOMIC 3363F 11:30 13:30 UCC-54B H
ECONOMIC 3364A 09:30 11:30 TH-3154 T
ECONOMIC 3364A 09:30 10:30 TH-3154 H
ECONOMIC 3388A 10:30 12:30 UCC-65 M
ECONOMIC 3388A 10:30 11:30 SSC-1032 W
ECONOMIC 3393A 08:30 10:30 HC-W6 M
ECONOMIC 3393A 08:30 09:30 HC-W6 W
ECONOMIC 4490F 11:30 12:30 HC-W4 M
ECONOMIC 4490F 11:30 13:30 HC-W4 W
ECE 2205A 15:30 16:30 SEB-2200 T
ECE 2205A 14:30 16:30 SEB-2200 H
ECE 2205A 20:00 22:00 SH-2316 H
ECE 2240A 11:30 12:30 SEB-2202 W
ECE 2240A 16:30 19:30 SEB-3107 T
ECE 2240A 16:30 19:30 SEB-3107 W
ECE 2240A 14:30 15:30 SEB-2202 T
ECE 2240A 12:30 15:30 SEB-3107 W
ECE 2277A 10:30 12:30 SEB-1200 M
ECE 2277A 13:30 14:30 NS-7 H
ECE 2277A 13:30 14:30 SSC-2036 T
ECE 2277A 19:00 20:00 B&GS-0153 M
ECE 2277A 16:30 18:30 HSB-236 T
ECE 2277A 10:30 11:30 SEB-2100 W
ECE 2277A 13:30 16:30 SEB-3097 H
ECE 2277A 15:30 18:30 SEB-3097 M
ECE 2277A 12:30 15:30 SEB-3097 F
ECE 2277A 16:30 19:30 SEB-3097 T
ECE 2277A 09:30 12:30 SEB-3097 H
ECE 2277A 12:30 15:30 SEB-3097 M
ECE 2277A 16:30 19:30 SEB-3097 H
ECE 2277A 12:30 15:30 SEB-3099 F
ECE 2277A 14:30 17:30 SEB-3097 W
ECE 3330A 08:30 10:30 AHB-1R40 T
ECE 3330A 08:30 09:30 SEB-2200 H
ECE 3330A 09:30 12:30 SEB-3100 H
ECE 3330A 15:30 18:30 SEB-3100 H
ECE 3330A 15:30 18:30 SEB-3100 M
ECE 3330A 16:30 19:30 SEB-3100 T
ECE 3330A 08:30 11:30 SEB-3100 F
ECE 3330A 08:30 10:30 AHB-1R40 T
ECE 3330A 08:30 09:30 SEB-2200 H
ECE 3330A 12:30 15:30 SEB-3100 W
ECE 3330A 08:30 11:30 SEB-3100 M
ECE 3332A 14:30 16:30 HSB-35 T
ECE 3332A 14:30 15:30 HSB-35 H
ECE 3332A 08:30 11:30 SEB-2093 W
ECE 3332A 15:30 18:30 SEB-2093 H
ECE 3332A 08:30 11:30 SEB-2093 F
ECE 3332A 14:30 16:30 HSB-35 T
ECE 3332A 14:30 15:30 HSB-35 H
ECE 3332A 12:30 15:30 SEB-2093 F
ECE 3332A 15:30 18:30 SEB-2093 M
ECE 3337A 09:30 11:30 HSB-240 M
ECE 3337A 13:30 14:30 HSB-35 T
ECE 3337A 09:30 12:30 SEB-3107 H
ECE 3337A 14:30 17:30 SEB-3107 M
ECE 3337A 12:30 13:30 SEB-1056 M
ECE 3349A 11:30 12:30 SEB-1056 M
ECE 3349A 13:30 15:30 SEB-1056 W
ECE 3349A 09:30 12:30 SEB-1012 F
ECE 3349A 15:30 18:30 SEB-1012 W
ECE 3374A 08:30 09:30 HSB-236 MWF
ECE 3374A 13:30 16:30 SEB-3107 H
ECE 3374A 13:30 16:30 SEB-3107 T
ECE 3389A 13:30 14:30 HSB-9 M
ECE 3389A 12:30 14:30 HSB-9 F
ECE 3389A 08:30 11:30 SEB-3097 W
ECE 3389A 08:30 11:30 SEB-3099 W
ECE 4429A 12:30 14:30 UCC-66 F
ECE 4429A 14:30 16:30 SEB-1004 F
ECE 4432A 12:30 13:30 SEB-1056 W
ECE 4432A 14:30 16:30 TH-3101 H
ECE 4436A 13:30 15:30 HSB-240 T
ECE 4436A 13:30 14:30 HSB-240 H
ECE 4436A 08:30 10:30 TEB-244 M
ECE 4436A 12:30 14:30 TEB-244 M
ECE 4436A 08:30 10:30 TEB-244 H
ECE 4436A 10:30 12:30 TEB-244 W
ECE 4437A 16:30 17:30 SEB-2099 T
ECE 4437A 09:30 11:30 SEB-2099 F
ECE 4437A 14:30 15:30 SEB-2202 M
ECE 4445A 09:30 10:30 SEB-1059 MW
ECE 4445A 09:30 10:30 SSC-2032 H
ECE 4457A 14:30 16:30 TC-309 T
ECE 4457A 15:30 16:30 TC-309 H
ECE 4457A 09:30 12:30 SEB-2093 T
ECE 4457A 12:30 15:30 SEB-2093 W
ECE 4464A 08:30 10:30 UCC-67 M
ECE 4464A 09:30 10:30 UCC-59 T
ECE 4464A 16:30 17:30 SSC-2020 W
ECE 4464A 10:30 12:30 TEB-318 M
ECE 4464A 12:30 14:30 TEB-318 M
ECE 4464A 14:30 16:30 TEB-318 T
ENGSCI 1021A 08:30 09:30 AHB-1R40 MWF
ENGSCI 1021A 08:30 09:30 SEB-1059 MWF
ENGSCI 1021A 16:30 18:30 SH-2355 W
ENGSCI 1021A 16:30 18:30 SH-3315 W
ENGSCI 1021A 16:30 18:30 TH-3101 W
ENGSCI 1021A 16:30 18:30 SEB-2099 W
ENGSCI 1021A 16:30 18:30 SEB-2202 W
ENGSCI 1036A 14:30 15:30 SEB-2200 MWF
ENGSCI 1036A 10:30 11:30 SEB-1059 MWF
ENGSCI 1036A 14:30 16:30 SEB-1004 T
ENGSCI 1036A 09:30 11:30 SEB-1012 H
ENGSCI 1036A 10:30 12:30 SEB-1015 T
ENGSCI 1036A 19:00 21:00 SEB-1015 T
ENGSCI 2211F 11:30 12:30 SEB-2100 F
ENGSCI 2211F 20:00 22:00 SEB-2099 W
ENGSCI 2211F 12:30 14:30 P&AB-34 W
ENGSCI 2211F 18:30 20:30 SEB-1056 M
ENGSCI 2211F 19:00 20:00 HSB-240 W
ENGSCI 2211F 10:30 12:30 SEB-3109 T
ENGSCI 2211F 13:30 15:30 HSB-11 F
ENGSCI 2211F 19:00 21:00 TH-3154 H
ENGSCI 3331A 19:00 22:00 IVEY-1380 T
ENGSCI 4480A 19:00 22:00 IVEY-1380 W
ENGLISH 1027F 09:30 10:30 MC-105B TH
ENGLISH 1027F 12:30 13:30 WL-259 H
ENGLISH 1027F 11:30 12:30 WL-259 H
ENGLISH 1027F 10:30 11:30 WL-259 H
ENGLISH 1027F 13:30 14:30 WL-259 M
ENGLISH 1027F 12:30 13:30 UCC-54B W
ENGLISH 1027F 15:30 16:30 WL-259 M
ENGLISH 1027F 12:30 13:30 SH-3355 H
ENGLISH 1027F 12:30 13:30 STVH-1155 W
ENGLISH 1027F 11:30 12:30 BR-302 M
ENGLISH 1027F 11:30 13:30 BR-302 W
ENGLISH 1027F 08:30 10:30 HC-W112 M
ENGLISH 1027F 08:30 09:30 HC-W112 W
ENGLISH 1027F 11:30 12:30 KC-BH112 T
ENGLISH 1027F 10:30 12:30 KC-SA060 H
ENGLISH 2018A 18:30 21:30 TC-141 M
ENGLISH 2027F 14:30 15:30 HC-V208 M
ENGLISH 2027F 15:30 17:30 HC-V208 W
ENGLISH 2027F 18:00 21:00 HC-W116 H
ENGLISH 2071F 18:30 21:30 KC-W174 T
ENGLISH 2072F 19:00 22:00 UCC-37 M
ENGLISH 2074F 11:30 12:30 AHB-2B04 M
ENGLISH 2074F 10:30 12:30 AHB-2B04 W
ENGLISH 2092F 19:00 22:00 SEB-1200 T
ENGLISH 2096A 13:30 14:30 AHB-1R40 T
ENGLISH 2096A 13:30 15:30 AHB-1R40 H
ENGLISH 2200F 19:00 22:00 TC-341 T
ENGLISH 2200F 11:30 12:30 KC-BH103 T
ENGLISH 2200F 11:30 13:30 KC-BH109 H
ENGLISH 2220F 18:30 21:30 TC-342 T
ENGLISH 2220F 11:30 13:30 KC-BH109 M
ENGLISH 2220F 12:30 13:30 KC-BH107 T
ENGLISH 2228F 15:30 17:30 HC-V207 T
ENGLISH 2228F 14:30 15:30 HC-V207 H
ENGLISH 2230F 13:30 14:30 AHB-1B08 T
ENGLISH 2230F 13:30 15:30 AHB-1B08 H
ENGLISH 2230F 11:30 13:30 BR-14 T
ENGLISH 2230F 11:30 12:30 BR-14 H
ENGLISH 2230F 14:30 15:30 HC-W103 T
ENGLISH 2230F 15:30 17:30 HC-W103 H
ENGLISH 2250F 18:30 21:30 AHB-2R21 W
ENGLISH 2345F 18:00 21:00 HC-W101 T
ENGLISH 2550F 15:30 17:30 HC-W18 M
ENGLISH 2550F 14:30 15:30 HC-W18 W
ENGLISH 2680F 09:30 11:30 AHB-1B08 T
ENGLISH 2680F 10:30 11:30 AHB-1B08 H
ENGLISH 2735F 08:30 09:30 HC-W103 W
ENGLISH 2735F 08:30 10:30 HC-W103 F
ENGLISH 3667F 15:30 16:30 AHB-2R21 M
ENGLISH 3667F 14:30 16:30 AHB-2R21 W
ENGLISH 3777F 18:30 21:30 TC-303 W
ENGLISH 3882F 15:30 17:30 SH-2317 T
ENGLISH 3882F 16:30 17:30 SH-2317 H
ENGLISH 3900F 12:30 13:30 AHB-2R21 T
ENGLISH 3900F 12:30 14:30 AHB-2R21 H
ENGLISH 4060F 09:30 12:30 HC-W104 H
ENGLISH 4420F 12:30 15:30 STVH-2166 W
ENGLISH 4430F 08:30 11:30 BR-302A M
ENGLISH 4730F 11:30 14:30 KC-W176 F
ENVIRSCI 1021F 18:30 21:30 SH-3345 W
ENVIRSCI 3300F 10:30 11:30 AHB-1B06 MWF
EPID 3200A 08:30 10:30 KB-K103 W
EPID 3200A 09:30 10:30 KB-K103 F
EPID 4310A 09:30 11:30 STVH-1155 M
EPID 4310A 09:30 10:30 STVH-1155 W
EPID 4320A 12:30 14:30 UCC-66 M
EPID 4320A 14:30 15:30 UCC-66 W
FAMLYSTU 1010A 11:30 14:30 BR-18 T
FAMLYSTU 1010A 18:30 21:30 BR-136 T
FAMLYSTU 1015A 18:30 21:30 BR-19 M
FAMLYSTU 2226A 08:30 11:30 BR-303 H
FAMLYSTU 2250A 12:30 14:30 BR-302 M
FAMLYSTU 2250A 13:30 14:30 BR-302 W
FAMLYSTU 2300A 09:30 11:30 BR-136 M
FAMLYSTU 2300A 09:30 10:30 BR-136 W
FAMLYSTU 3305A 16:30 17:30 BR-304 T
FAMLYSTU 3305A 15:30 17:30 BR-304 H
FAMLYSTU 3310A 13:30 14:30 BR-UH30 T
FAMLYSTU 3310A 12:30 14:30 BR-UH30 H
FAMLYSTU 3345A 18:30 21:30 BR-UH30 M
FAMLYSTU 4220A 13:30 14:30 BR-185 M
